FD.222L;43,b,b,a,a,a,b,a,b,b,a,a,a,b,b,b,b,a,a,b,a,a,a,b,b,a,a,a,a,a,b,a,a,a,b,a,a,b,b,a,b,b,b,b,b,a,b,b,b,a,a,a,b,b,a,b,a,b,a,a,a,a,a,a,b,b,b,a,b,b,b,a,a,a,b,b,b,b,a,b,a,b,b,b,a,a,a,b,a,b,a,a,a,a,b,a,b,a,b,b,a,b,a,b,a,a,b,b,a,a,b,b,b,b,b,a,a,a,a,a,a,b,b,a,a,b,a,a,a,b,a,b,b,a,a,a,b,a,a,a,b,a,b,b,b,b,a,b,a,a,b,a,a,b,a,b,b,a,a,b,a,b,a
EG.66L;44,b,b,a,a,a,b,a,a,b,a,a,a,b,b,b,b,a,a,b,a,a,a,b,b,a,a,a,a,a,b,a,a,a,b,a,a,b,b,a,b,b,b,b,b,a,b,b,b,a,a,a,b,b,a,b,a,b,a,a,a,a,a,a,b,b,b,a,b,b,b,a,a,b,b,a,b,b,a,b,a,b,b,a,a,a,a,b,a,b,a,a,a,a,b,a,b,a,b,b,a,b,a,b,a,a,b,b,a,a,b,b,b,b,b,a,a,a,a,a,a,b,b,a,a,b,a,b,a,b,a,b,b,a,a,a,b,a,a,a,a,a,b,b,b,b,a,b,a,a,a,a,a,b,a,b,b,a,a,b,a,b,a
CH.65C;45,b,b,a,a,a,b,a,a,b,a,a,a,a,b,b,b,a,a,b,a,a,a,b,b,a,a,a,a,a,b,a,a,a,a,a,a,b,b,a,b,b,b,b,b,a,b,b,b,a,a,a,b,b,a,b,a,b,a,a,a,a,a,a,a,b,b,a,b,b,b,a,a,b,b,a,b,b,b,b,a,b,b,a,a,a,a,b,a,b,a,a,a,a,b,a,b,a,b,b,a,b,a,b,a,a,b,b,a,a,b,b,b,b,b,a,a,a,a,a,a,b,b,a,a,b,a,b,a,b,a,b,a,a,a,a,b,a,a,a,a,a,b,b,b,b,a,b,a,a,a,a,a,b,b,b,b,a,a,b,a,b,a
BF.221L;46,b,b,a,a,a,b,a,a,b,a,b,a,a,b,b,b,a,a,b,a,a,a,b,b,a,a,a,a,a,b,a,b,a,a,a,a,b,b,a,b,b,b,b,b,a,b,b,b,a,a,a,b,b,a,b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,b,a,a,b,b,a,b,b,b,b,a,b,b,a,a,a,b,b,a,a,a,a,a,a,a,b,b,a,b,b,a,b,a,b,a,a,b,b,a,b,b,b,b,b,b,a,a,a,a,a,a,b,b,a,a,b,a,b,a,b,a,b,a,b,b,a,b,a,a,a,a,a,b,b,a,b,a,b,a,a,a,a,a,b,b,b,b,a,a,b,a,b,a
FD.85C;47,b,b,a,a,a,b,a,a,b,a,b,a,a,b,b,b,a,a,b,a,a,a,b,b,a,a,a,a,a,b,a,b,a,a,a,a,b,b,a,b,b,b,b,b,a,b,b,b,b,a,a,b,b,a,a,a,a,a,a,a,a,a,a,a,a,b,a,b,b,b,a,a,b,b,a,b,b,b,b,a,b,b,a,a,a,a,b,a,a,a,a,a,a,a,b,b,b,b,b,a,b,a,a,a,a,a,b,a,b,b,b,a,b,b,a,a,a,a,a,b,b,b,a,b,a,a,b,a,b,a,b,a,b,b,a,b,a,b,a,a,a,b,b,a,b,a,b,a,a,a,a,a,b,b,b,a,a,a,b,a,b,a
GB.150L;48,b,a,a,a,a,b,a,a,b,a,b,a,a,b,b,b,a,a,b,a,a,a,b,b,a,a,a,a,a,b,a,b,a,a,a,a,b,b,a,b,b,b,b,b,a,b,b,b,b,a,a,b,b,a,a,a,a,a,b,a,b,a,a,a,a,b,a,b,b,b,a,a,b,b,a,b,b,b,a,a,b,b,a,a,b,a,b,a,a,a,a,a,b,a,b,b,b,b,b,a,b,a,a,a,a,a,b,a,b,b,b,a,b,b,a,a,a,a,a,b,b,b,a,b,a,a,b,a,b,a,b,a,b,b,a,b,a,b,a,a,a,b,b,a,b,a,b,a,a,a,b,a,b,a,b,a,a,a,b,a,b,a
FD.150C;49,b,a,a,a,a,b,a,a,a,a,b,a,a,b,b,b,a,a,b,a,a,a,b,b,a,a,a,a,a,b,a,b,a,a,a,b,b,b,a,b,a,b,b,b,a,b,b,b,b,a,a,b,b,a,a,a,b,a,b,a,b,a,a,a,a,b,a,b,b,b,a,a,b,b,a,b,b,b,a,a,b,b,a,a,b,a,b,a,a,a,a,a,b,a,b,b,b,b,b,b,b,a,a,a,a,a,b,a,b,b,b,a,b,b,a,a,a,a,a,b,b,b,a,b,a,a,b,a,b,a,b,a,a,b,a,b,a,b,a,a,a,b,b,a,b,a,b,a,a,a,b,a,a,a,b,a,a,a,b,a,b,a
GD.460L;50,b,a,a,a,a,b,a,a,a,b,b,a,a,b,b,b,a,a,b,a,a,a,b,b,b,a,a,a,a,b,a,b,a,a,a,b,b,b,a,b,a,b,b,b,a,b,b,b,b,a,a,b,b,a,a,a,a,a,b,a,b,a,b,a,a,b,a,b,b,b,a,a,b,b,a,b,b,b,a,a,b,a,a,a,b,a,b,a,a,a,a,a,b,a,b,b,b,b,b,b,b,a,a,a,a,a,b,a,b,b,b,a,b,a,a,a,a,a,a,b,b,b,a,b,a,a,b,a,b,a,b,a,a,b,a,a,a,b,a,a,a,b,b,a,b,a,b,a,a,a,b,a,a,a,b,a,a,a,b,a,b,a
Erecta;51,b,a,a,a,a,b,a,a,a,b,b,a,a,b,b,b,a,a,b,a,a,a,b,b,b,a,a,a,a,b,a,b,b,a,a,b,b,b,a,b,a,b,b,b,a,b,b,b,b,a,a,b,b,a,a,a,a,a,b,a,b,a,b,a,a,b,a,b,b,b,a,a,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,a,a,a,a,a,b,a,b,b,b,b,b,b,b,a,a,b,a,a,b,a,b,b,b,a,b,a,a,a,a,a,a,b,b,b,a,b,a,a,b,a,b,a,b,a,a,b,a,a,a,b,a,a,a,b,b,a,b,a,b,a,a,a,b,a,a,a,b,a,a,a,b,a,b,a
BH.195L;52,b,a,a,a,a,b,a,a,a,b,a,a,a,b,b,b,a,a,b,a,a,a,b,b,b,a,a,a,b,b,a,b,b,a,a,a,a,b,a,b,a,a,a,b,a,b,b,b,b,a,a,b,b,a,a,a,a,a,b,a,b,a,b,a,a,b,a,b,b,b,b,a,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,a,a,a,a,a,b,a,b,b,b,b,b,b,b,a,a,b,a,a,b,a,b,b,b,a,a,b,a,a,a,a,a,b,b,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,b,a,a,a,a,b,a,b,a,b,a,a,a,b,a,a,a,b,a,a,a,b,a,b,b
GH.247L;53,b,a,a,a,a,b,a,a,a,b,a,a,a,b,b,b,a,a,b,b,a,a,b,b,b,a,a,a,b,b,a,a,b,a,a,a,a,b,a,b,a,a,a,b,a,b,b,b,b,a,a,b,b,a,a,a,a,a,b,a,b,a,b,a,a,b,a,b,b,b,b,a,b,b,b,b,b,b,-,a,b,a,a,a,b,a,b,b,a,a,a,a,b,a,b,b,b,b,b,b,b,a,a,b,a,a,b,a,b,b,a,a,a,b,a,a,a,b,a,b,b,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,b,a,a,a,a,b,a,a,a,b,a,a,a,b,a,a,a,b,a,a,a,b,a,a,b
BH.120L;54,b,a,a,a,a,b,a,a,a,b,a,a,a,b,b,b,a,a,b,b,a,a,b,a,b,a,a,a,b,b,a,a,b,a,a,a,a,b,a,b,a,a,a,b,a,b,b,b,b,a,a,b,b,a,b,a,a,a,b,a,b,a,a,a,a,a,a,b,b,b,b,a,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,b,a,a,a,b,a,b,b,b,b,a,b,b,b,a,b,a,b,b,a,b,b,a,a,a,b,a,a,a,b,a,b,b,b,a,b,a,b,b,a,b,a,b,a,a,b,a,a,a,b,a,a,a,a,b,a,a,a,b,a,a,a,b,a,a,a,b,a,a,a,b,a,a,b
DF.140C;55,b,b,a,a,a,b,a,a,a,b,a,a,a,b,b,b,a,a,b,b,a,a,b,a,a,a,a,a,b,b,a,a,a,a,a,a,a,b,a,b,a,a,a,b,a,b,b,b,b,a,a,b,b,a,b,a,a,a,b,a,b,a,a,a,a,a,a,b,b,b,a,a,a,b,b,b,a,b,b,a,b,a,a,a,a,a,b,b,b,a,a,a,b,a,b,b,b,a,a,b,b,b,a,b,a,b,b,a,b,b,a,a,a,b,a,b,a,b,a,b,b,b,a,b,a,b,b,a,b,a,b,a,a,b,a,a,a,b,a,a,a,a,b,a,a,a,a,a,b,a,a,a,a,a,b,a,a,a,b,a,a,b
T2N18;56,b,b,a,a,a,b,a,a,a,b,a,a,a,b,b,b,a,a,b,b,a,a,b,a,a,a,a,a,b,b,a,a,a,a,a,a,a,b,a,b,a,a,a,b,a,b,a,b,b,a,a,b,b,a,b,a,a,a,b,a,b,a,a,a,a,a,a,b,b,b,a,a,a,b,b,b,a,b,b,a,b,a,a,a,a,a,b,b,b,a,a,a,b,a,b,b,b,a,a,a,b,b,a,b,a,b,b,a,b,b,a,a,a,b,a,b,a,b,a,a,b,b,a,b,a,b,b,a,b,a,b,a,a,b,a,a,a,b,a,a,a,a,b,a,a,a,a,a,b,a,a,a,a,b,b,a,a,a,b,a,a,b
T6A23;57,b,b,a,a,a,b,a,a,a,b,a,a,a,a,b,b,a,a,b,b,a,a,b,a,a,a,a,a,b,b,a,a,a,a,a,a,a,a,a,b,a,a,a,b,a,b,a,b,b,a,a,b,b,a,b,a,a,a,b,a,b,a,a,a,a,a,a,b,b,b,a,a,a,a,b,b,a,b,b,a,b,a,a,a,a,a,b,b,b,a,a,a,b,a,b,b,b,a,a,b,a,b,a,b,a,b,b,a,b,b,a,a,a,b,a,a,a,b,a,a,b,b,a,a,a,b,a,a,b,b,b,a,a,a,a,a,a,b,a,a,a,a,b,a,a,a,a,a,b,a,a,a,a,b,b,a,a,a,b,a,a,b
EG.357C;58,a,b,a,a,a,b,a,a,a,b,a,a,a,a,b,b,a,a,b,b,a,a,b,a,b,a,a,a,b,b,a,a,a,a,a,b,a,a,a,b,a,a,a,b,a,b,a,b,b,a,a,b,b,a,b,b,a,a,b,a,b,a,a,a,a,a,a,b,a,b,a,a,a,a,b,a,a,b,a,a,b,b,a,a,a,a,b,b,b,a,a,a,b,a,a,b,b,a,a,b,a,b,a,b,a,b,b,a,b,b,a,a,a,b,a,a,a,b,a,a,a,b,a,a,a,b,a,a,b,b,b,a,a,b,a,a,a,b,a,a,a,a,b,a,a,a,a,a,b,b,a,a,a,b,b,a,a,a,b,a,a,b
F4I1;59,b,b,a,a,a,b,a,a,a,b,a,a,a,a,b,a,a,a,b,b,a,a,b,a,b,a,a,a,b,b,a,a,b,a,a,b,a,a,a,b,a,a,a,b,a,b,a,b,a,a,a,b,b,a,b,b,a,a,b,a,b,a,b,b,a,a,a,b,a,b,a,a,a,a,b,a,a,b,a,a,b,b,a,a,a,a,b,b,b,a,a,a,b,a,a,b,b,a,a,b,a,b,a,b,a,b,b,a,b,b,a,a,a,b,a,a,a,b,a,a,a,b,a,a,a,a,a,a,b,b,b,a,b,b,a,a,a,b,a,b,a,a,b,b,a,a,a,b,b,b,a,a,a,b,a,a,a,a,b,a,a,b
MSAT2.22;60,b,b,a,a,a,b,a,a,b,a,a,a,a,a,b,b,a,a,b,b,a,a,b,a,a,a,a,a,b,b,a,a,b,a,a,b,b,a,a,b,a,a,a,b,a,a,a,b,a,a,a,b,a,a,b,b,a,a,b,a,b,a,a,b,a,a,a,b,a,b,a,a,a,a,b,a,a,b,a,a,b,b,a,a,a,a,b,b,b,b,a,a,b,a,a,b,a,a,a,b,a,b,a,b,a,b,b,a,b,a,b,a,a,b,a,a,a,b,a,a,a,b,a,a,a,a,b,a,b,b,b,a,b,b,b,a,a,b,a,b,b,b,b,b,a,a,b,b,b,b,a,a,a,b,a,a,a,a,b,a,a,b
DF.77C;61,b,b,a,a,a,b,a,b,a,b,b,b,a,b,a,a,a,a,b,a,a,a,b,b,b,b,a,b,b,a,a,b,a,b,b,a,b,a,a,a,a,b,b,a,b,a,a,b,b,a,a,a,a,a,a,b,a,a,a,a,a,b,b,b,a,b,b,b,a,b,a,a,a,a,a,a,b,a,a,a,a,b,a,b,a,b,b,a,b,b,b,a,a,b,a,a,a,a,a,a,b,b,a,a,a,b,a,a,b,b,a,a,a,a,b,a,a,b,b,b,b,b,a,b,a,a,b,b,a,a,a,a,a,a,b,b,b,b,b,a,b,a,a,a,a,b,a,b,a,a,a,a,a,a,a,b,a,a,a,a,b,a
GB.120C;62,b,b,a,a,a,b,a,a,a,b,b,b,a,b,a,a,a,a,b,a,a,a,b,b,b,b,a,b,b,a,a,b,a,b,b,a,b,a,a,a,a,b,b,a,b,a,a,a,b,a,a,a,a,a,a,a,a,a,a,a,a,b,b,b,a,b,b,a,a,b,a,a,a,a,a,a,b,a,a,a,a,b,a,b,a,b,b,a,b,b,b,a,b,b,a,a,a,a,a,a,b,b,a,a,a,b,a,b,b,b,a,a,a,a,b,a,a,b,b,b,b,b,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,b,b,a,b,b,a,a,a,b,a,b,a,a,a,a,a,a,a,b,a,a,a,a,b,a
EG.75L;63,b,b,a,a,a,b,a,a,a,b,a,b,a,b,a,a,a,a,b,a,a,a,b,b,b,b,a,b,b,a,a,b,a,a,b,a,b,a,a,a,a,b,b,b,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,a,a,b,b,b,a,a,b,a,a,b,a,a,a,a,a,a,b,a,a,b,a,b,a,b,a,b,b,a,b,a,a,a,b,b,a,a,a,a,a,a,b,b,a,a,a,-,a,a,b,b,a,b,a,a,b,a,a,b,b,b,b,b,a,b,a,a,-,b,a,a,a,a,a,a,a,a,b,b,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,a,a,b,a,a,a,b,b,a
CH.322C;64,b,b,a,a,a,b,a,a,a,b,a,b,a,b,b,a,a,a,b,a,a,a,b,b,b,b,a,b,b,a,a,b,a,a,b,a,b,a,a,a,a,b,b,b,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,a,a,b,b,b,a,a,b,a,a,a,a,a,a,a,a,a,b,a,a,b,a,b,a,b,a,b,b,a,b,a,a,a,b,a,a,a,a,a,a,a,b,b,a,a,a,-,a,a,a,b,a,b,a,a,b,a,a,b,b,b,b,b,a,b,a,a,b,b,a,a,a,a,a,a,a,a,b,b,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,a,a,b,a,a,a,b,b,a
FD.111L;65,b,b,-,a,a,b,a,a,a,b,b,b,a,b,b,a,a,a,b,a,a,a,b,b,b,b,a,b,b,a,b,b,a,a,b,a,b,a,a,a,a,b,b,b,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,a,a,b,b,b,a,a,b,a,a,a,a,a,a,a,a,a,b,a,a,b,a,b,a,a,a,b,b,a,b,a,a,a,b,a,a,a,b,a,a,b,a,b,a,a,a,b,a,b,a,b,a,b,a,a,b,a,a,b,b,b,b,b,a,a,a,a,b,b,a,a,b,a,a,a,a,a,b,b,a,a,b,b,a,a,a,b,a,b,a,a,a,a,a,a,a,b,a,a,a,b,b,a
CC.266L;66,b,b,b,-,a,b,a,a,a,b,b,b,a,b,b,a,a,a,a,a,a,a,b,b,b,b,a,a,b,a,b,b,a,a,b,a,b,a,a,a,a,b,b,b,a,a,a,a,a,a,a,b,a,a,a,a,a,a,a,a,a,b,b,a,a,a,b,a,a,a,b,a,a,a,a,a,b,a,a,b,a,b,a,a,a,b,b,a,b,a,a,a,b,a,a,a,b,a,a,b,a,b,a,a,a,b,a,b,b,b,a,b,a,a,a,a,a,b,b,b,b,b,a,a,a,a,b,b,a,a,b,a,a,a,a,a,b,b,a,a,b,b,a,b,a,b,a,b,a,a,a,a,a,a,a,b,a,a,a,a,b,a
BH.88C;67,b,b,b,a,a,b,a,a,b,b,b,b,a,b,b,a,-,a,a,a,a,a,b,b,b,b,a,a,b,a,b,b,a,a,b,a,b,a,a,a,a,b,b,b,a,a,a,a,a,a,a,b,a,a,a,a,a,a,a,a,a,b,b,a,a,a,b,a,a,a,b,a,a,a,a,a,a,a,a,b,b,b,a,a,a,b,b,a,b,a,a,a,b,b,a,a,b,b,b,b,a,b,a,a,a,b,a,b,a,b,a,b,a,a,a,a,a,b,b,b,b,b,a,a,a,b,b,b,a,a,b,a,a,a,a,a,b,b,a,a,a,b,a,b,a,b,a,b,a,a,a,a,a,a,a,b,a,a,a,a,b,a
GH.226C;68,a,b,b,a,a,b,a,a,b,b,b,a,a,b,b,a,b,a,a,a,a,a,b,b,b,a,a,a,b,a,b,b,a,a,b,a,b,a,a,a,a,b,b,b,a,a,b,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,-,a,a,a,b,a,a,a,b,a,a,a,a,a,a,a,-,b,b,b,a,a,a,b,b,a,b,a,a,a,b,a,a,a,b,b,b,b,a,b,a,a,a,a,a,b,a,b,a,b,a,a,a,b,a,b,b,a,b,b,a,a,a,b,b,b,a,a,b,a,a,a,a,a,b,b,a,a,a,b,a,a,a,b,a,b,a,a,a,a,a,a,a,b,a,a,a,a,b,a
EC.83C;69,a,b,b,a,a,b,a,a,b,b,b,a,a,b,b,a,b,a,a,a,a,a,b,b,b,a,a,a,b,a,b,b,a,a,a,a,a,a,a,a,a,b,a,b,a,a,b,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,-,a,a,a,b,a,a,b,b,a,a,a,a,a,a,b,a,b,b,b,a,b,a,b,b,a,b,b,a,a,b,a,a,a,b,b,b,b,a,b,a,a,a,a,a,b,a,b,a,b,a,a,a,b,b,b,b,a,b,a,a,a,a,b,b,b,a,a,b,a,a,a,a,b,b,b,a,a,a,b,a,a,a,b,a,b,b,a,a,a,a,a,a,b,a,a,a,a,b,a
GD.318C;70,a,a,b,a,a,b,a,a,b,b,b,a,a,b,b,a,b,a,a,a,a,a,b,b,a,a,a,a,b,a,a,b,a,a,a,a,a,a,b,b,a,b,a,b,a,a,b,a,a,a,b,b,a,a,a,a,a,a,a,a,a,a,a,a,a,a,b,a,a,b,b,a,a,a,a,a,a,b,a,b,b,b,a,b,a,b,b,a,b,b,a,a,b,a,a,a,b,b,b,b,a,b,a,a,a,a,a,b,a,b,a,b,-,a,a,b,b,b,b,a,b,a,a,a,a,b,b,b,a,a,b,a,a,a,a,b,b,b,a,a,a,b,b,a,a,b,a,b,b,a,a,a,a,a,a,b,a,a,a,a,b,a
AD.92L;71,a,a,b,a,a,b,a,a,b,a,b,a,a,a,b,a,b,a,a,a,a,a,b,b,a,a,a,a,b,a,a,b,a,a,a,a,a,a,b,b,a,b,a,a,a,a,b,a,a,a,b,b,b,b,a,a,a,a,a,a,a,a,a,a,a,a,b,a,a,b,b,a,b,a,a,b,a,b,a,b,b,b,a,b,a,b,b,a,b,b,a,a,b,a,a,a,b,b,b,b,a,b,a,a,a,a,a,b,a,b,a,b,-,a,a,b,b,-,b,a,b,a,a,a,a,b,b,b,a,a,b,a,a,a,a,b,b,b,a,a,a,a,b,a,a,b,a,b,b,a,a,a,a,a,a,b,a,a,a,a,b,a
BF.148C;72,a,a,b,b,a,b,a,a,b,a,b,a,a,a,a,a,a,a,a,a,b,a,b,b,a,a,a,a,b,a,a,b,a,b,a,a,a,b,a,b,a,b,a,a,a,a,b,a,a,a,b,b,b,b,a,a,a,a,a,a,a,a,a,a,a,a,b,a,a,b,b,a,b,a,a,b,a,b,a,b,b,b,a,b,a,b,b,a,b,b,a,a,b,a,a,a,b,b,b,b,a,a,a,a,a,a,a,b,a,b,a,a,b,a,a,b,a,b,b,a,-,a,a,a,a,b,b,b,a,a,b,a,a,a,a,b,b,b,a,a,a,a,b,a,a,b,a,b,b,a,a,a,a,a,a,b,a,a,a,a,a,a
CD.800C;73,a,a,a,b,a,b,b,a,b,a,b,a,a,a,a,a,a,b,a,a,a,a,b,b,a,a,a,a,b,a,a,b,a,b,a,a,a,b,a,b,a,b,a,a,a,a,b,a,a,a,b,b,b,b,a,a,a,a,a,a,a,a,b,a,b,a,b,a,a,b,b,a,b,a,a,b,a,b,a,b,b,b,a,b,a,b,b,a,b,b,a,a,b,a,a,a,b,b,b,b,a,a,-,a,a,a,a,b,a,b,a,a,b,a,a,b,a,a,b,a,a,a,a,a,a,b,b,b,a,a,b,a,a,b,a,a,b,b,a,a,a,a,b,a,a,b,a,b,b,a,a,a,a,b,a,b,a,a,a,a,a,a
BF.134C;74,a,a,a,b,a,b,b,a,b,a,b,a,a,a,a,a,a,b,a,b,a,a,b,b,a,a,a,a,b,a,a,b,a,b,a,a,a,b,a,b,a,b,a,a,a,a,b,a,a,a,b,b,b,b,b,a,a,a,a,a,a,a,b,a,b,a,b,a,a,b,b,a,b,a,a,b,a,b,b,b,b,b,a,b,a,b,b,a,b,b,a,a,b,a,a,a,b,b,b,b,a,a,a,a,a,a,a,b,a,b,a,a,b,a,a,b,b,a,b,a,a,a,a,a,b,b,b,b,a,a,b,a,a,b,a,a,b,b,a,a,a,b,b,a,a,b,a,b,b,a,a,a,a,b,a,b,a,a,a,a,a,a
DF.250L;75,a,a,b,b,a,b,a,a,b,a,b,a,a,a,a,a,a,b,a,b,a,b,b,b,a,a,a,a,b,b,a,b,a,a,a,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,b,b,b,b,a,a,b,a,a,a,a,a,b,b,b,a,a,a,b,b,b,a,b,a,a,b,a,b,b,b,b,b,a,b,a,b,b,a,a,b,a,a,a,a,a,a,b,b,b,b,b,a,a,a,a,a,a,b,a,b,a,a,a,b,a,b,b,a,b,b,a,a,a,a,b,b,b,b,b,b,b,a,a,a,a,a,a,b,a,a,a,b,b,a,b,b,a,b,a,a,a,a,a,b,a,b,b,a,a,a,a,a
GD.136C;76,a,a,b,b,a,b,b,a,b,a,b,a,a,a,a,a,a,b,a,b,a,b,b,b,a,a,a,a,b,a,a,b,a,a,a,a,a,b,a,b,a,a,a,a,a,a,a,a,a,a,b,b,b,b,b,a,b,a,a,a,a,a,b,b,b,a,a,a,b,b,b,a,b,a,a,b,a,b,a,b,b,b,a,b,a,b,b,a,b,b,a,a,b,a,a,a,b,b,b,b,a,a,a,a,a,a,a,b,a,b,a,a,a,b,a,b,b,a,b,b,a,a,a,a,b,b,b,b,b,b,b,a,a,a,a,a,a,b,a,a,a,b,b,a,b,b,a,b,b,a,a,a,a,b,a,b,a,a,a,a,a,a
HH.440L;77,a,a,b,b,a,b,a,a,b,a,b,a,a,a,a,a,a,b,a,b,a,b,b,b,a,a,a,a,b,b,a,b,a,a,a,a,a,b,a,b,a,a,a,a,a,a,a,a,a,a,b,b,b,b,a,a,b,a,a,a,a,a,b,b,b,a,a,a,b,b,b,a,b,a,a,b,a,b,b,b,b,b,a,b,a,b,b,a,a,b,a,a,a,a,a,a,b,b,b,b,b,a,a,a,a,a,a,b,a,b,a,a,a,b,a,b,b,a,b,b,a,a,a,a,b,b,b,b,b,b,b,a,a,a,a,a,a,b,a,a,a,b,b,a,b,b,a,b,a,a,a,a,a,b,a,b,b,a,a,a,a,a
BF.128C;78,a,a,b,b,a,b,a,a,b,a,b,a,a,a,a,a,a,b,a,b,a,b,b,b,a,a,a,a,b,b,a,b,a,a,a,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,a,b,b,b,a,a,b,b,a,a,a,a,b,b,b,a,a,a,b,b,a,a,b,a,a,b,a,b,b,a,b,b,a,b,a,b,b,a,a,b,a,a,a,a,a,a,b,b,b,b,b,a,a,a,a,a,a,b,a,b,a,a,a,b,a,b,b,a,b,b,a,a,a,a,b,b,b,b,b,b,b,a,a,a,a,a,a,b,a,b,a,b,b,a,b,b,a,b,a,a,b,a,a,b,a,b,b,a,a,a,a,a
HH.117C;79,a,a,b,b,a,b,a,a,b,a,b,a,a,a,a,a,a,b,a,b,a,b,b,b,a,a,a,a,b,b,a,b,a,a,a,a,b,a,a,b,a,a,b,a,a,a,a,a,a,a,a,b,b,b,a,a,b,b,b,a,a,a,b,b,b,a,a,a,b,b,a,a,b,a,a,b,a,b,b,a,b,b,a,b,a,b,b,a,a,b,a,b,a,a,a,a,b,b,b,b,b,a,a,a,a,a,b,b,a,b,a,a,a,b,a,b,b,a,b,b,a,a,a,a,b,b,b,b,b,b,b,a,a,a,a,a,b,b,a,b,a,b,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,a,a
GD.296C;80,a,a,b,b,a,b,a,a,b,a,b,a,a,b,a,a,a,a,a,a,a,b,b,b,a,a,a,a,b,b,a,b,a,a,a,a,b,a,a,b,a,a,b,a,a,a,a,a,a,a,a,b,b,b,a,a,b,a,b,b,a,a,b,a,b,a,a,b,b,b,a,a,b,b,a,b,a,b,b,a,b,b,a,b,a,b,b,a,a,b,b,b,a,a,a,a,b,b,b,b,b,a,a,a,a,a,b,b,a,b,a,a,a,b,a,a,b,a,b,b,a,a,a,a,b,b,b,b,b,b,b,a,a,a,a,a,b,b,a,b,a,b,b,a,b,b,a,b,a,a,b,a,a,b,a,a,b,a,b,a,a,a
DF.328C;81,a,a,b,a,a,b,a,a,b,a,b,a,a,b,b,a,a,a,a,a,a,b,b,b,a,a,a,a,b,b,a,b,a,a,a,a,b,b,a,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,a,a,b,a,b,b,a,a,b,a,b,a,a,a,b,b,a,a,a,b,a,b,a,b,a,a,b,b,a,b,a,b,b,a,a,b,b,b,b,a,a,a,b,b,b,b,b,a,a,a,a,a,b,b,a,b,a,a,a,b,a,a,b,a,b,b,a,a,a,a,b,b,b,b,b,b,b,a,a,b,a,a,b,b,a,b,b,b,b,a,b,b,a,b,a,a,b,a,a,b,a,a,b,a,b,a,a,a
FD.98C;82,a,a,b,a,a,b,a,a,b,a,b,a,a,b,b,a,a,a,a,a,a,b,b,b,a,a,a,a,b,b,a,b,a,a,a,a,b,b,a,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,a,a,b,a,b,b,a,a,b,a,b,a,a,a,b,b,a,a,a,b,a,b,a,b,a,a,b,a,a,b,a,b,b,a,a,b,b,b,b,b,a,a,b,b,b,b,b,a,a,a,a,a,b,a,b,b,a,a,a,b,a,a,b,a,b,b,a,a,a,a,b,b,b,b,b,b,b,a,a,b,a,a,b,a,a,b,b,b,b,a,b,b,a,b,a,a,b,a,a,b,a,a,b,a,b,a,a,a
CD.87L;83,a,a,b,a,a,b,b,a,b,a,a,a,a,b,a,a,a,a,a,a,a,b,a,b,a,a,b,b,b,b,a,a,a,a,a,a,b,b,b,b,b,a,b,a,a,a,a,a,a,b,b,a,b,a,a,a,b,a,b,a,a,a,b,a,b,a,a,a,b,b,a,a,a,b,a,b,a,b,a,b,b,a,a,b,a,b,b,a,a,b,b,a,b,a,a,a,b,b,a,b,b,a,b,a,a,a,b,a,b,b,a,a,a,b,a,a,b,a,b,b,a,a,a,a,b,b,b,b,b,b,b,b,a,a,b,a,b,a,a,b,b,b,b,a,b,b,a,b,a,a,b,a,a,b,a,a,b,a,b,a,a,a
DF.65L;84,a,a,a,a,a,b,b,a,a,a,a,a,a,b,a,a,a,a,a,a,a,b,a,b,a,a,b,b,b,b,a,b,a,a,b,a,b,b,b,b,b,a,b,a,a,a,a,a,a,b,b,a,b,a,a,a,b,a,b,a,a,a,b,a,b,a,a,a,b,b,a,a,a,b,a,b,a,b,b,b,b,a,a,b,a,b,b,a,a,b,b,a,a,a,a,a,b,b,a,b,b,a,b,a,a,a,b,a,b,b,a,a,a,b,a,a,b,a,b,b,a,a,a,a,b,b,b,b,b,b,b,b,a,a,b,a,b,a,a,b,b,b,b,a,b,b,a,b,a,a,b,a,a,b,a,a,b,a,b,a,a,a
